x,y,time
0.0,0.0,1.447800636291504
-0.00024,0.00011,1.6395344734191895
-0.0001,0.0001,1.6411035060882568
-8e-05,8e-05,1.6662356853485107
-8e-05,9e-05,1.8449292182922363
-0.00011,9e-05,1.86604642868042
-0.0001,9e-05,2.0298092365264893
-7e-05,8e-05,2.0404293537139893
-6e-05,8e-05,2.04325008392334
-8e-05,6e-05,2.2549374103546143
-6e-05,3e-05,2.2572920322418213
-5e-05,5e-05,2.2580413818359375
-5e-05,7e-05,2.284168004989624
-7e-05,8e-05,2.322787046432495
-0.0001,9e-05,2.44515061378479
-8e-05,6e-05,2.664341449737549
-4e-05,5e-05,2.666102170944214
-0.00059,0.00029,2.671294927597046
-7e-05,0.00034,2.8660221099853516
0.00013,0.00039,2.8872008323669434
0.00035,0.00026,3.0361616611480713
0.00033,0.00018,3.0361616611480713
0.00039,0.00015,3.0461618900299072
0.00043,6e-05,3.0844597816467285
0.00048,4e-05,3.271728754043579
0.00039,0.00025,3.281296968460083
0.00042,0.00028,3.4914379119873047
0.00062,0.00037,3.493718385696411
0.00054,0.00042,3.5081145763397217
0.00065,0.00046,3.6879162788391113
0.00078,0.00042,3.692413330078125
0.00088,0.00031,3.7040247917175293
0.00113,0.00029,3.8928945064544678
0.00197,0.00188,3.8960866928100586
0.00269,0.00411,3.9065799713134766
0.00321,0.00963,4.044585466384888
0.00271,0.0116,4.063160419464111
0.00239,0.01251,4.2961955070495605
0.00186,0.01251,4.305372476577759
0.00089,0.01186,4.36655068397522
0.00124,0.01174,4.405102252960205
0.00112,0.01175,4.460922718048096
0.00031,0.01228,4.545101642608643
-0.00075,0.0131,4.712157249450684
-0.00101,0.01278,4.7145302295684814
-0.00059,0.01265,4.728901386260986
-5e-05,0.01254,4.917488098144531
0.00322,0.0124,4.91913914680481
0.01419,0.01372,4.929088115692139
0.03409,0.01287,5.046716928482056
0.05752,0.01305,5.057590961456299
0.08182,0.01325,5.062510251998901
0.10703,0.01359,5.127519607543945
0.13034,0.01398,5.322439432144165
0.14692,0.01399,5.322439432144165
0.17179,0.01414,5.348041296005249
0.18944,0.01462,5.362602949142456
0.22106,0.01522,5.524934530258179
0.22755,0.01484,5.5418312549591064
0.23327,0.01459,5.735879182815552
0.26935,0.01557,5.740530490875244
0.2729,0.01565,5.940256595611572
0.27843,0.01601,5.944115400314331
0.28677,0.01619,5.951324462890625
0.29504,0.0161,6.054656267166138
0.29892,0.01659,6.065645217895508
0.29992,0.01737,6.138922452926636
0.30632,0.01743,6.347409963607788
0.31419,0.01722,6.347409963607788
0.31991,0.01796,6.366297960281372
0.32172,0.0182,6.4077067375183105
0.323,0.01847,6.552084684371948
0.32643,0.01859,6.552084684371948
0.33909,0.01806,6.563827753067017
0.3595,0.01782,6.759315729141235
0.43389,0.01821,6.7702741622924805
0.45554,0.01819,6.963993549346924
0.49543,0.0189,6.9648826122283936
0.51405,0.01886,7.007884979248047
0.53108,0.01912,7.064696550369263
0.54132,0.01876,7.128075122833252
0.54631,0.01825,7.166273832321167
0.55331,0.01839,7.374344110488892
0.57918,0.01892,7.37619948387146
0.58798,0.01955,7.385265350341797
0.58987,0.0204,7.580173969268799
0.59696,0.02158,7.580173969268799
0.60482,0.02001,7.587742805480957
0.61052,0.01918,7.777212858200073
0.61305,0.01969,7.7873475551605225
0.61427,0.01971,7.7973103523254395
0.62502,0.01905,7.990564823150635
0.63389,0.01919,8.002175569534302
0.63561,0.01938,8.067773818969727
0.63645,0.01922,8.105669260025024
0.63655,0.01943,8.19392728805542
0.63617,0.01938,8.19968295097351
0.63563,0.01963,8.395272254943848
0.63465,0.01972,8.395272254943848
0.63284,0.01961,8.409501314163208
0.63106,0.01915,8.80809497833252
0.63263,0.01934,9.014816045761108
0.6325,0.01918,9.022685289382935
0.63278,0.01918,9.07248854637146
0.63298,0.01937,9.219214677810669
0.63304,0.0195,9.219913005828857
0.63306,0.01953,9.228734731674194
0.63304,0.01956,9.422030210494995
0.6328,0.01944,9.423186540603638
0.63192,0.01912,9.425719738006592
0.63227,0.01848,9.634280681610107
0.63212,0.01818,9.64430022239685
0.63251,0.01795,9.82740831375122
0.63751,0.01722,9.845545291900635
0.65147,0.01397,9.885844469070435
0.69673,0.01132,10.03149676322937
0.74657,0.01129,10.04490065574646
0.76675,0.01119,10.104453086853027
0.77982,0.01163,10.241904973983765
0.8049,0.01169,10.241904973983765
0.8238,0.01231,10.438361644744873
0.84036,0.01247,10.438361644744873
0.85402,0.01313,10.465092420578003
0.86177,0.01241,10.65137505531311
0.88978,0.01344,10.653985738754272
0.89683,0.01402,10.667132139205933
0.8977,0.0142,10.856801986694336
0.91423,0.01845,10.870510578155518
0.92576,0.01739,11.063045501708984
0.92794,0.01754,11.266030311584473
0.93372,0.01657,11.266030311584473
0.95013,0.01484,11.46355652809143
0.99631,0.01339,11.47310733795166
1.02127,0.01328,11.481605291366577
1.04531,0.01322,11.527691125869751
1.06396,0.01305,11.677653074264526
1.1029,0.01381,11.880726337432861
1.14495,0.01423,11.882766008377075
1.14936,0.01394,11.908462047576904
1.1572,0.01383,12.087553262710571
1.19054,0.01434,12.105228662490845
1.19106,0.01393,12.289495944976807
1.21018,0.0137,12.30716872215271
1.21279,0.01394,12.490151166915894
1.21552,0.01372,12.511539459228516
1.21888,0.01368,12.607890129089355
1.22863,0.01453,12.709301471710205
1.23055,0.01462,12.726532220840454
1.23233,0.01475,12.892780303955078
1.235,0.015,12.892780303955078
1.2362,0.01508,12.92699909210205
1.23709,0.01525,13.092491149902344
1.23794,0.01504,13.101747751235962
1.23782,0.01462,13.120651960372925
1.23688,0.01469,13.17201566696167
1.23601,0.01458,13.316808462142944
1.23586,0.01454,13.326864004135132
1.23606,0.01421,13.517938613891602
1.23601,0.01418,13.532851696014404
1.23601,0.01421,13.722792863845825
1.23559,0.0148,13.74687933921814
1.23548,0.01494,13.928472518920898
1.23468,0.0151,13.947911024093628
1.23479,0.01515,14.09670639038086
1.24014,0.01375,14.09670639038086
1.25531,0.01045,14.14521598815918
1.30014,0.00796,14.337210893630981
1.32431,0.00805,14.347152709960938
1.34778,0.00805,14.367651224136353
1.36625,0.0086,14.404397964477539
1.37873,0.00873,14.542275428771973
1.40521,0.00833,14.567658185958862
1.42365,0.00835,14.748152494430542
1.45081,0.00925,14.767571449279785
1.45879,0.00919,14.951576948165894
1.48533,0.00906,14.953651428222656
1.4915,0.00898,14.967144966125488
1.49294,0.0096,15.009939193725586
1.49549,0.01063,15.113898277282715
1.50188,0.01064,15.116666793823242
1.50846,0.00899,15.169552087783813
1.51314,0.00686,15.207661628723145
1.51636,0.00721,15.362107276916504
1.52005,0.00745,15.36839747428894
1.52563,0.0067,15.56841778755188
1.52605,0.00672,15.630457639694214
1.52604,0.00677,15.76564645767212
1.52673,0.00653,15.784368515014648
1.53427,0.00526,15.793475151062012
1.55266,0.002,15.826591491699219
1.57521,0.00087,15.976302146911621
1.59924,0.00101,15.982576608657837
1.64576,0.00111,16.11005139350891
1.67218,0.00091,16.11005139350891
1.68461,0.00059,16.14055633544922
1.70111,0.00055,16.189823865890503
1.71851,0.00073,16.385725259780884
1.74205,0.00054,16.388344526290894
1.75259,0.00034,16.59121608734131
1.78006,0.00043,16.60944390296936
1.78066,0.00054,16.64793086051941
1.79648,0.0003,16.80546736717224
1.80739,-0.00015,16.999706506729126
1.80849,-0.00013,17.009130477905273
1.81617,0.00053,17.12943196296692
1.81779,0.00054,17.133498430252075
1.81917,0.00054,17.147266149520874
1.8202,0.00038,17.207276344299316
1.82109,0.00033,17.41020107269287
1.8223,0.00055,17.412036418914795
1.82279,0.00079,17.427247762680054
1.82314,0.00083,17.46901774406433
1.82319,0.00061,17.819058179855347
1.82304,0.00031,17.82147717475891
1.823,0.00037,17.822330236434937
1.8231,0.00049,17.82684588432312
1.82379,0.00078,18.026731729507446
1.82327,0.00091,18.03081464767456
1.82309,0.00081,18.137282133102417
1.82294,0.00084,18.14763593673706
1.82291,0.00074,18.1670560836792
1.82296,0.00071,18.247180223464966
1.82322,0.00076,18.262742519378662
1.82331,0.00099,18.433577299118042
1.82321,0.00133,18.43483877182007
1.82325,0.00146,18.640733242034912
1.82254,0.00126,18.64736247062683
1.82231,0.0014,18.84275531768799
1.82198,0.00147,18.844544172286987
1.82175,0.00177,18.846201419830322
1.82055,0.00326,18.846779584884644
1.81891,0.00666,18.867488145828247
1.81763,0.00993,19.048576831817627
1.81716,0.01241,19.08618402481079
1.81793,0.0147,19.14505124092102
1.81818,0.01537,19.191670417785645
1.81811,0.01526,19.25238013267517
1.81774,0.0152,19.289960384368896
1.81736,0.01526,19.32781457901001
1.81698,0.01541,19.457857131958008
1.8168,0.01539,19.465944290161133
1.81666,0.01545,19.48212242126465
1.81651,0.01541,19.52233386039734
1.81629,0.01496,19.65773034095764
1.81619,0.01489,19.86677050590515
1.81772,0.01441,19.868894577026367
1.82683,0.01206,19.890623092651367
1.8456,0.0094,20.071805477142334
1.86791,0.0087,20.073378086090088
1.91706,0.00844,20.092796564102173
1.9394,0.00902,20.144533395767212
1.95503,0.00915,20.182038068771362
1.96574,0.00892,20.241913557052612
1.97837,0.00869,20.47487783432007
2.03164,0.00937,20.489250898361206
2.03668,0.00906,20.504507303237915
2.04774,0.00886,20.687203884124756
2.07621,0.00904,20.700616121292114
2.07878,0.00884,20.883220672607422
2.09475,0.00886,20.883220672607422
2.10071,0.00896,20.907244205474854
2.10171,0.00904,20.9454824924469
2.10443,0.00844,21.09995985031128
2.10646,0.00818,21.11619520187378
2.1087,0.00827,21.15807819366455
2.11067,0.00869,21.20888328552246
2.11178,0.00894,21.241021633148193
2.1127,0.00895,21.306854963302612
2.12083,0.00828,21.50106167793274
2.19016,0.00331,21.508646488189697
2.21567,0.00273,21.708138465881348
2.27617,0.00182,21.90298366546631
2.29362,0.00173,21.918633937835693
2.32791,0.00226,22.115853548049927
2.34413,0.0017,22.12087392807007
2.35889,0.0013,22.12087392807007
2.36859,0.00148,22.164836406707764
2.37105,0.00094,22.323490858078003
2.37769,0.0022,22.323490858078003
2.38399,0.00162,22.3650803565979
2.3904,0.00133,22.530469179153442
2.39772,0.0012,22.601804494857788
2.3997,0.00114,22.630089282989502
2.4013,0.0008,22.66985034942627
2.40215,0.00059,22.721370697021484
2.40216,0.00045,22.768661499023438
2.40139,0.00043,22.936710119247437
2.39639,0.00097,22.966891527175903
2.39475,0.00124,23.1320059299469
2.39361,0.00126,23.1320059299469
2.39264,0.00125,23.149014711380005
2.39166,0.00132,23.160911321640015
2.39078,0.00127,23.34972071647644
2.38907,0.00145,23.543564081192017
2.38994,0.00124,23.563884973526
2.39018,0.00123,23.758689641952515
2.39024,0.00145,23.759987115859985
2.39009,0.00153,23.76267409324646
2.3899,0.00163,23.80790424346924
2.38948,0.002,23.97268295288086
2.38906,0.00213,24.1681010723114
2.39736,-0.00016,24.19001317024231
2.41154,-0.00287,24.228626251220703
2.42387,-0.00362,24.373572826385498
2.42744,-0.00331,24.386048316955566
2.42993,-0.00594,24.579007387161255
2.44555,-0.00504,24.58192014694214
2.44875,-0.00442,24.59061074256897
2.44807,-0.0038,24.783615350723267
2.4525,-0.00413,24.78559899330139
2.45606,-0.00541,24.789572954177856
2.45832,-0.00551,24.986070156097412
2.46137,-0.00557,24.986070156097412
2.46338,-0.0057,25.032053232192993
2.46383,-0.00564,25.191770315170288
2.46497,-0.00596,25.206862688064575
2.46581,-0.00609,25.39799475669861
2.46675,-0.00605,25.39799475669861
2.4693,-0.0062,25.406012773513794
2.46972,-0.0061,25.594066619873047
2.47116,-0.00385,25.60395860671997
2.47134,-0.00322,25.805827140808105
2.4716,-0.00224,25.80756163597107
2.4722,-0.0042,25.846933603286743
2.47285,-0.00527,26.013455867767334
2.47346,-0.00782,26.047996520996094
2.47382,-0.00821,26.212290048599243
2.47384,-0.01003,26.405704975128174
2.4731,-0.01207,26.4308443069458
2.47245,-0.01273,26.625157117843628
2.47087,-0.01389,26.670469045639038
2.46979,-0.01417,26.830949783325195
2.46824,-0.01413,26.832286834716797
2.46753,-0.0142,26.87295889854431
2.4669,-0.01417,27.03538942337036
2.46524,-0.01446,27.03674006462097
2.46432,-0.01426,27.219825267791748
2.46266,-0.01354,27.231159210205078
2.46124,-0.0123,27.268526077270508
2.46331,-0.00747,27.445799112319946
2.46391,-0.00681,27.471160888671875
2.46349,-0.00741,27.650527477264404
2.4631,-0.00811,27.674311637878418
2.4629,-0.00868,27.72705888748169
2.4629,-0.00912,27.77487301826477
2.46303,-0.00952,27.865907430648804
2.46325,-0.00972,28.045819997787476
2.46368,-0.00998,28.06218457221985
2.46404,-0.01038,28.226470470428467
2.46386,-0.01095,28.233668088912964
2.46382,-0.0112,28.249248504638672
2.46384,-0.01121,28.289109468460083
2.46383,-0.01116,28.469401359558105
2.46384,-0.01109,28.476829051971436
2.4639,-0.01095,28.489744186401367
2.46373,-0.01096,28.674368381500244
2.464,-0.01121,28.74791193008423
2.4641,-0.01139,28.864566564559937
2.46406,-0.01165,28.880412578582764
2.46426,-0.01163,29.085021018981934
2.46444,-0.01168,29.086691856384277
2.46457,-0.01187,29.238683700561523
2.46484,-0.01187,29.24050259590149
2.46494,-0.01172,29.248793840408325
2.46491,-0.01163,29.290005683898926
2.46509,-0.01195,29.494714736938477
2.46518,-0.01234,29.497039079666138
2.46526,-0.01251,29.549747943878174
2.46552,-0.01271,29.699415922164917
2.46548,-0.01238,29.74901795387268
2.46561,-0.01203,29.892319917678833
2.4636,-0.01291,30.103350162506104
2.46337,-0.01265,30.103350162506104
2.46209,-0.0119,30.248754501342773
2.46084,-0.0102,30.26568078994751
2.46071,-0.00911,30.304506540298462
2.46045,-0.00824,30.502626419067383
2.46045,-0.00673,30.518297910690308
2.46034,-0.00623,30.53078603744507
2.46223,-0.00416,30.72663450241089
2.46707,-0.00456,31.126880168914795
2.47137,-0.00606,31.14384889602661
2.47136,-0.00596,31.152261972427368
2.47104,-0.00625,31.256426095962524
2.47064,-0.00645,31.256426095962524
2.47022,-0.00653,31.28255605697632
2.47002,-0.00661,31.348928451538086
2.47002,-0.00658,31.404860258102417
2.46982,-0.00662,31.533074140548706
2.46939,-0.00698,31.74397039413452
2.46899,-0.00659,31.752583980560303
2.46888,-0.00663,31.81058979034424
2.46859,-0.00636,31.94642949104309
2.4624,0.01171,31.952202796936035
2.46008,0.03043,32.145339250564575
2.45893,0.05276,32.145339250564575
2.45905,0.07715,32.145339250564575
2.45954,0.10265,32.169365644454956
2.46056,0.12398,32.250009298324585
2.46108,0.13802,32.26926279067993
2.46171,0.14932,32.36601996421814
2.46334,0.2,32.554856300354004
2.46504,0.21613,32.57211875915527
2.46559,0.2237,32.76244330406189
2.46665,0.23663,32.76244330406189
2.46726,0.25973,32.791513204574585
2.46755,0.26153,32.82573628425598
2.46707,0.26452,32.89280080795288
2.4671,0.27235,32.977643728256226
2.46692,0.28828,33.170743465423584
2.46678,0.29022,33.170743465423584
2.46751,0.29283,33.18993401527405
2.46749,0.2966,33.258349895477295
2.46714,0.30006,33.37267565727234
2.46703,0.30275,33.37267565727234
2.46651,0.30773,33.38960814476013
2.46572,0.31559,33.58279275894165
2.46568,0.40886,33.77960467338562
2.46942,0.46954,33.84394145011902
2.46952,0.48844,33.99824786186218
2.46961,0.51703,33.99824786186218
2.4703,0.52282,34.18785905838013
2.47111,0.54263,34.20348644256592
2.47083,0.56527,34.271416902542114
2.4709,0.56693,34.413047552108765
2.4705,0.57416,34.413047552108765
2.47028,0.58467,34.601821184158325
2.47102,0.59671,34.61482501029968
2.47083,0.59999,34.66428875923157
2.47064,0.60372,34.81946802139282
2.47098,0.61256,35.01553440093994
2.47091,0.61268,35.01553440093994
2.47081,0.61242,35.213929414749146
2.47052,0.61102,35.230058670043945
2.47042,0.61029,35.27008080482483
2.47045,0.60962,35.32747411727905
2.47028,0.60905,35.43577694892883
2.47035,0.6085,35.45224571228027
2.47018,0.60824,35.48626732826233
2.47047,0.60823,35.63233017921448
2.47064,0.60824,35.63233017921448
2.47032,0.60812,35.82868766784668
2.47024,0.60799,35.82868766784668
2.47039,0.60797,35.851736545562744
2.47048,0.60757,36.04531168937683
2.47038,0.60659,36.04531168937683
2.47007,0.60604,36.1072518825531
2.47022,0.60545,36.14660167694092
2.47056,0.60473,36.25531244277954
2.47044,0.60389,36.30266308784485
2.47037,0.6031,36.311964988708496
2.47035,0.60249,36.45681595802307
2.47016,0.60168,36.650988817214966
2.4702,0.60191,36.650988817214966
2.47048,0.6023,36.668516874313354
2.47062,0.60187,36.864322900772095
2.47071,0.60214,36.9111590385437
2.47058,0.60228,37.06423377990723
2.47057,0.60239,37.08811712265015
2.47059,0.60243,37.128873348236084
2.47057,0.6023,37.27378582954407
2.47056,0.60166,37.28335428237915
2.47043,0.60154,37.32343912124634
2.47038,0.60142,37.47522044181824
2.47134,0.60138,37.48327326774597
2.49067,0.60077,37.6751868724823
2.49938,0.60092,37.6751868724823
2.49949,0.60072,37.6751868724823
2.50251,0.60077,37.73135328292847
2.51242,0.60229,37.88133716583252
2.51384,0.60043,37.92960548400879
2.51465,0.59939,37.97822976112366
2.51459,0.59917,38.08255648612976
2.51451,0.59934,38.0981810092926
2.51452,0.5996,38.292529582977295
2.51427,0.60036,38.292529582977295
2.51417,0.60044,38.34059500694275
2.51419,0.60033,38.39015293121338
2.51437,0.60069,38.5021390914917
2.51276,0.61388,38.52296257019043
2.51227,0.67695,38.71027588844299
2.51281,0.70226,38.74830508232117
2.51316,0.72537,38.914488315582275
2.51473,0.76558,38.9298882484436
2.51473,0.76558,39.11863684654236
2.5167,0.81419,39.12946581840515
2.51701,0.82739,39.31058740615845
2.51734,0.83872,39.31058740615845
2.51805,0.86706,39.343981981277466
2.51932,0.88438,39.527066707611084
2.51904,0.89336,39.554682970047
2.51925,0.89646,39.718427896499634
2.51913,0.90121,39.75245904922485
2.51903,0.90356,39.932924032211304
2.51904,0.90724,39.932924032211304
2.51827,0.91414,39.95157241821289
2.51779,0.93143,40.14293360710144
2.51826,0.95476,40.14293360710144
2.51771,0.97984,40.14293360710144
2.51791,1.00527,40.14909291267395
2.51851,1.02733,40.34481477737427
2.51964,1.06835,40.541502475738525
2.52122,1.11579,40.541502475738525
2.52161,1.12287,40.561976194381714
2.52218,1.14146,40.75450873374939
2.52266,1.16574,40.77219104766846
2.52115,1.17449,40.951765060424805
2.52162,1.18249,40.96796917915344
2.52232,1.18969,41.16357398033142
2.52169,1.19404,41.16357398033142
2.52142,1.20225,41.3475341796875
2.52177,1.21231,41.57396936416626
2.52189,1.21484,41.57396936416626
2.52207,1.22047,41.57396936416626
2.5221,1.22194,41.643486976623535
2.52218,1.22324,41.68492555618286
2.52214,1.22442,41.780028343200684
2.52207,1.22564,41.787602186203
2.52207,1.22657,41.987974643707275
2.52231,1.22704,41.98930215835571
2.52251,1.22659,42.04872965812683
2.52263,1.22639,42.08449649810791
2.52331,1.22685,42.19049644470215
2.52308,1.22656,42.362350940704346
2.52332,1.22643,42.362350940704346
2.52341,1.22656,42.39120101928711
2.5235,1.22659,42.59770131111145
2.5235,1.22584,42.59770131111145
2.52335,1.22559,42.6082079410553
2.52332,1.22556,42.64746022224426
2.51311,1.22695,42.80471968650818
2.50665,1.22806,42.850741386413574
2.50414,1.22811,42.902671337127686
2.50445,1.22779,43.0095317363739
2.50496,1.22792,43.0095317363739
2.50535,1.22832,43.04806566238403
2.50532,1.22881,43.205299854278564
2.5048,1.22971,43.205299854278564
2.50446,1.2301,43.2445125579834
2.5039,1.23039,43.367371559143066
2.50336,1.23067,43.367371559143066
2.50358,1.23128,43.42524695396423
2.50362,1.23163,43.62186145782471
2.50344,1.23349,43.64654064178467
2.49941,1.28501,43.81990909576416
2.49933,1.30858,43.81990909576416
2.50059,1.37538,44.02931261062622
2.50255,1.39972,44.02931261062622
2.50315,1.41742,44.04967188835144
2.50375,1.43637,44.08921480178833
2.50411,1.44986,44.23474073410034
2.50483,1.46374,44.23474073410034
2.50579,1.47551,44.372376680374146
2.50621,1.50153,44.372376680374146
2.50625,1.50608,44.441643476486206
2.50609,1.50874,44.441643476486206
2.50645,1.51379,44.610594034194946
2.50754,1.527,44.610594034194946
2.50772,1.53053,44.63919711112976
2.50793,1.53152,44.85412383079529
2.50778,1.53669,44.85412383079529
2.50732,1.5397,44.86079931259155
2.50778,1.54632,45.05876135826111
2.50696,1.55448,45.069742918014526
2.50549,1.57178,45.25177264213562
2.50546,1.59313,45.25177264213562
2.50595,1.6428,45.27007246017456
2.50514,1.66629,45.376972675323486
2.50686,1.69345,45.42912459373474
2.50767,1.70639,45.46685862541199
2.50876,1.72335,45.669145822525024
2.50995,1.76049,45.68808960914612
2.51021,1.7664,45.7291944026947
2.51088,1.77746,45.875781774520874
2.51119,1.80246,45.875781774520874
2.51148,1.80604,46.08163094520569
2.51092,1.81395,46.08339238166809
2.51162,1.82163,46.08826541900635
2.51195,1.8281,46.28639006614685
2.51188,1.83104,46.288397789001465
2.5117,1.83365,46.29107451438904
2.5119,1.84047,46.40198302268982
2.51203,1.84356,46.4284405708313
2.51184,1.84598,46.50919270515442
2.51176,1.84824,46.69454884529114
2.51182,1.85045,46.69454884529114
2.51196,1.85375,46.70820927619934
2.51203,1.85438,46.89259123802185
2.51206,1.85383,46.904340982437134
2.51201,1.85347,46.909581422805786
2.51198,1.85316,47.107666015625
2.51217,1.85338,47.10989451408386
2.51217,1.85348,47.153714179992676
2.51232,1.85328,47.21156692504883
2.5123,1.85299,47.31133270263672
2.51229,1.85275,47.330761671066284
2.5123,1.85244,47.34887671470642
2.51224,1.85231,47.41276001930237
2.51225,1.85223,47.510255575180054
2.51232,1.85226,47.531553506851196
2.51232,1.85225,47.5683114528656
2.51235,1.85222,47.72035479545593
2.5122,1.8522,47.723129987716675
2.51191,1.85209,47.92469525337219
2.5107,1.86298,47.93805932998657
2.50883,1.88188,48.127095460891724
2.50926,1.9268,48.127095460891724
2.50922,1.95193,48.15180468559265
2.50954,1.97618,48.17012143135071
2.51097,1.99343,48.32814979553223
2.51197,2.00532,48.337000608444214
2.51265,2.01807,48.35085582733154
2.51345,2.03513,48.37078857421875
2.51428,2.05394,48.43182826042175
2.51499,2.06784,48.534324645996094
2.51515,2.07524,48.541550397872925
2.51563,2.0815,48.74012207984924
2.51582,2.12145,48.76291084289551
2.51574,2.12269,48.95016837120056
2.51768,2.14711,48.971436738967896
2.51736,2.15009,49.13992619514465
2.51774,2.1526,49.15549039840698
2.51791,2.15765,49.362853050231934
2.51694,2.16748,49.43468141555786
2.51494,2.20554,49.44065594673157
2.51522,2.22866,49.54983615875244
2.51467,2.2773,49.594168186187744
2.51533,2.30524,49.76907992362976
2.51592,2.31716,49.77026605606079
2.51595,2.3337,49.973260164260864
2.51622,2.35202,49.973260164260864
2.51617,2.372,49.989280462265015
2.51637,2.37747,50.17799925804138
2.51658,2.38819,50.17967343330383
2.51722,2.41261,50.19676065444946
2.51718,2.41613,50.237053632736206
2.51744,2.41623,50.38266921043396
2.51749,2.41925,50.38394641876221
2.51764,2.42619,50.394941329956055
2.51743,2.44268,50.47283411026001
2.51755,2.44461,50.58733916282654
2.51749,2.44559,50.58977746963501
2.51712,2.44819,50.79258346557617
2.51704,2.46141,50.99741744995117
2.51752,2.4653,51.000832080841064
2.51794,2.46651,51.00389289855957
2.51807,2.46604,51.12606477737427
2.51835,2.4639,51.20412278175354
2.51842,2.46325,51.21393036842346
2.51831,2.46291,51.402860164642334
2.51801,2.46272,51.40796446800232
2.51791,2.46279,51.409873962402344
2.5178,2.46277,51.44933772087097
2.51801,2.46297,51.51459503173828
2.51833,2.46309,51.603899002075195
2.51837,2.46307,51.65185356140137
2.51835,2.463,51.81794190406799
2.51867,2.46302,51.87226176261902
2.51867,2.46298,52.023273944854736
2.51851,2.46253,52.02770781517029
2.51875,2.46234,52.07427525520325
2.51879,2.4622,52.21646189689636
2.51834,2.46371,52.23373889923096
2.51193,2.49033,52.41951060295105
2.51048,2.51156,52.41951060295105
2.51152,2.58393,52.46982431411743
2.51262,2.60101,52.53194212913513
2.51338,2.61185,52.57179117202759
2.5139,2.62376,52.630462408065796
2.51489,2.64122,52.83046579360962
2.51573,2.66001,52.83046579360962
2.51671,2.68075,52.84915614128113
2.51734,2.68615,53.03095889091492
2.5179,2.69582,53.04662871360779
2.51812,2.72254,53.04662871360779
2.51763,2.727,53.072853088378906
2.51754,2.72721,53.249743700027466
2.51526,2.74034,53.25200295448303
2.51376,2.74869,53.271615982055664
2.51407,2.75265,53.454588174819946
2.5149,2.75934,53.49362659454346
2.51462,2.76351,53.6595025062561
2.51458,2.76725,53.66050744056702
2.51226,2.7719,53.86444807052612
2.50795,2.87914,53.89398455619812
2.50834,2.89668,54.07016897201538
2.50945,2.93592,54.09274888038635
2.50962,2.95432,54.27451729774475
2.50992,2.98122,54.29254126548767
2.51001,2.99056,54.47458481788635
2.51021,3.00394,54.47458481788635
2.51032,3.01558,54.492870569229126
2.50925,3.02026,54.508795738220215
2.50948,3.02072,54.68523168563843
2.50878,3.0246,54.68926024436951
2.50859,3.04248,54.714871644973755
2.50806,3.04711,54.889766216278076
2.50776,3.0524,54.91307282447815
2.50785,3.05458,55.08695411682129
2.5079,3.05956,55.08695411682129
2.50793,3.06154,55.11099672317505
2.50792,3.06304,55.29823708534241
2.50772,3.06397,55.303255558013916
2.50774,3.06365,55.32858180999756
2.50777,3.06323,55.4928879737854
2.50789,3.06237,55.51087474822998
2.50802,3.06202,55.53422498703003
2.50812,3.06152,55.71106505393982
2.50815,3.06053,55.73159694671631
2.50819,3.06041,55.7970929145813
2.50822,3.06078,55.83081793785095
2.50846,3.06112,55.91001892089844
2.50839,3.06135,55.933112144470215
2.50843,3.06148,56.113354206085205
2.50861,3.06157,56.12031435966492
2.5086,3.06168,56.13237714767456
2.50854,3.06171,56.318358182907104
2.50856,3.06179,56.32270884513855
2.50851,3.06187,56.334901332855225
2.50835,3.06198,56.35527563095093
2.5081,3.06241,56.53578591346741
2.48348,3.05774,56.553773164749146
2.47906,3.05766,56.731746435165405
2.47913,3.05738,56.735344648361206
2.47893,3.05734,56.745606660842896
2.47777,3.05659,56.937021255493164
2.47635,3.05581,56.956148624420166
2.47558,3.05606,57.14140462875366
2.4753,3.0589,57.17512392997742
2.47558,3.05976,57.344459533691406
2.47473,3.05902,57.34777760505676
2.47392,3.0571,57.37377595901489
2.46955,3.04965,57.537747383117676
2.46454,3.04963,57.537747383117676
2.46226,3.05057,57.57181000709534
2.46298,3.05225,57.756088972091675
2.46387,3.05472,57.75859713554382
2.46736,3.05948,57.773427963256836
2.4681,3.06003,57.96026277542114
2.46816,3.05811,57.96221590042114
2.46761,3.057,58.166064739227295
2.4699,3.056,58.1701545715332
2.47189,3.05645,58.194162130355835
2.47354,3.05672,58.362738370895386
2.47531,3.05664,58.37558674812317
2.47535,3.05617,58.391464710235596
2.47542,3.0549,58.54354476928711
2.47575,3.05296,58.55450797080994
2.47762,3.05231,58.59186601638794
2.47873,3.05204,58.781649112701416
2.48021,3.05031,58.78881788253784
2.47995,3.04972,58.985008001327515
2.47857,3.04819,58.999075174331665
2.4783,3.04749,59.189199686050415
2.47859,3.0467,59.189199686050415
2.47864,3.04671,59.189199686050415
2.47818,3.04629,59.25006651878357
2.47589,3.04622,59.27729773521423
2.46864,3.04835,59.39442205429077
2.46762,3.04681,59.5691134929657
2.4677,3.04599,59.59174680709839
2.46864,3.04578,59.807475090026855
2.46888,3.04619,60.0048508644104
2.46898,3.04645,60.0048508644104
2.46908,3.04646,60.01568603515625
2.46911,3.04646,60.19949245452881
2.46912,3.04651,60.19949245452881
2.46911,3.04661,60.23359489440918
2.46909,3.04657,60.41527056694031
2.46907,3.04646,60.421385526657104
